age_band,savings_balance,monthly_surplus,risk_appetite_score,investment_experience,account_tenure_months,lump_sum_amount,regular_saving_amount,pension_contribution_pct,pension_pot_value,years_to_retirement,months_since_review,known_trait_count,conversation_turn,employment_status,channel,segment_id,situation_id,suggestion_id,record_id,party_ref,data_split
2.0,7201.12,347.87,,0.0,19.0,,,,,,,6.0,0.0,1.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,3011f352-0d51-4b3d-bfd4-2f6d1b4810bf,ML-01501,TRAIN
2.0,24891.7,723.17,2.95,1.0,24.0,10111.04,,,,,,9.0,3.0,1.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,ead31d45-e5be-499a-b187-8ab4ff2b94ef,ML-01502,TRAIN
2.0,10447.91,556.25,,1.0,30.0,,,,,,,6.0,0.0,3.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,745e5b41-03c4-4172-a500-9bb9a284128b,ML-01503,TRAIN
2.0,,,,0.0,29.0,,96.97,,,,,6.0,0.0,1.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,1119cbc0-baea-41dc-a2fb-4440b314f75b,ML-01504,TRAIN
3.0,48197.73,824.92,,2.0,44.0,,,,,,,8.0,2.0,2.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,ee34862f-e4a6-4425-b7f9-499da3789a1c,ML-01505,TRAIN
3.0,0.0,336.75,,1.0,,,,5.88,,,,8.0,2.0,1.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,3b6f7386-3325-4088-9013-ff3443a11f2b,ML-01506,TRAIN
1.0,,347.92,2.15,0.0,,,,,,,,8.0,2.0,2.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,861486f9-fc6e-4f23-9b49-6a8fa1c376ae,ML-01507,TRAIN
1.0,,426.96,2.3,0.0,,,,11.33,,,,8.0,2.0,1.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,a06ac187-a25e-4fbb-99b8-5a56cb86c22b,ML-01508,TRAIN
4.0,14600.46,738.89,2.36,1.0,,,,15.59,,4.0,,6.0,0.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,76b9d2fe-0316-4bda-8a25-b8099d797ae5,ML-01509,TRAIN
4.0,4759.43,553.75,2.37,0.0,,,,,18051.42,4.0,,9.0,3.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,5e7a755a-685a-4281-b72c-68cc5f640209,ML-01510,TRAIN
4.0,43094.65,437.44,2.06,1.0,,,,,5000.0,0.0,,6.0,0.0,3.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,1c222f2e-9e38-443e-ad84-a3ecf3b8869b,ML-01511,TRAIN
4.0,21133.15,568.64,,1.0,,,,,,,,7.0,1.0,3.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,086d73d0-9612-4dab-b372-98383f16409f,ML-01512,TRAIN
2.0,14651.6,292.43,2.67,0.0,14.0,,,,,,,9.0,3.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,8cb32c24-a3c3-4d3d-a744-6f09f6db8c3b,ML-01513,TRAIN
1.0,14370.86,314.66,1.79,0.0,22.0,,,,,,,12.0,6.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,7b58d66c-1979-47c5-bc3e-68d08a9dbc5b,ML-01514,TRAIN
3.0,,669.83,3.73,2.0,33.0,,,,,,,8.0,2.0,3.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,9f44c8d0-9edc-436d-9f25-3ef0537e39e6,ML-01515,TRAIN
4.0,20580.8,445.57,,1.0,22.0,33114.8,,,,,,7.0,1.0,1.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,1974f309-33a3-4aec-ac7b-8851ad7f5d6a,ML-01516,TRAIN
2.0,,379.33,1.45,3.0,45.0,,,,,,,9.0,3.0,1.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,07227b27-f503-4cf8-9cf9-c29a2dab105e,ML-01517,TRAIN
2.0,3773.44,,,0.0,11.0,,189.36,,,,,6.0,0.0,2.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,3e143924-7540-4f3f-8f7b-c916ac7a9082,ML-01518,TRAIN
3.0,,480.96,,0.0,33.0,,,,,,,7.0,1.0,3.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,ca22858a-4d07-493d-b81d-a7dc51d8bda0,ML-01519,TRAIN
2.0,8681.6,338.27,3.52,1.0,,,,6.38,,15.0,,9.0,3.0,2.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,d6eaa14b-090d-402d-8239-ecc998d45280,ML-01520,TRAIN
2.0,9317.1,381.43,3.27,0.0,,,,8.09,,,,8.0,2.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,c4501e35-31f0-4a48-ba64-c249be202ca6,ML-01521,TRAIN
3.0,3077.59,,,1.0,,,,10.42,,26.0,,8.0,2.0,2.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,3407b65a-b51d-485e-bcea-d07bd30ac408,ML-01522,TRAIN
3.0,13805.92,,4.38,2.0,,,,9.45,25985.06,4.0,,10.0,4.0,2.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,1cd986c5-70ac-427c-a478-a4be2f9519c1,ML-01523,TRAIN
4.0,879.7,250.12,1.0,1.0,,,,,17862.47,,,7.0,1.0,1.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,b938c71f-7471-4065-a6ed-fe1f5755bd6a,ML-01524,TRAIN
4.0,42545.92,412.05,1.62,1.0,,,,,,7.0,,6.0,0.0,3.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,4197493d-5bed-40e8-9618-c320ff42229d,ML-01525,TRAIN
4.0,,309.24,1.0,2.0,,,,0.0,62231.11,1.0,29.0,10.0,4.0,3.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,0461bb12-2201-4116-ba1f-a398c4ee30f2,ML-01526,TRAIN
4.0,21699.6,152.46,3.02,0.0,22.0,,,,,,,9.0,3.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,4ab71216-d859-4b51-b40e-54a20c9ec6b6,ML-01527,TRAIN
1.0,,277.28,,0.0,18.0,,,,,,,6.0,0.0,1.0,1.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,000dfbe0-bc87-4c48-b767-e918cf0400d1,ML-01528,TRAIN
3.0,,203.97,1.31,1.0,23.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,44e65ec5-bdc8-4f18-b71a-5a05850dce2f,ML-01529,TRAIN
1.0,11949.95,882.98,,0.0,31.0,21961.24,,,,,,6.0,0.0,1.0,1.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,28869c15-3987-43fa-ae79-6b448795f8ca,ML-01530,TRAIN
3.0,,,2.08,1.0,34.0,,,,,,,7.0,1.0,2.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,afaa3d2d-112c-4c26-8331-0b10941035e3,ML-01531,TRAIN
2.0,2708.98,440.93,,1.0,22.0,,64.83,,,,,8.0,2.0,1.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,fa7c912c-d8fd-4996-9093-9f627b398b6e,ML-01532,TRAIN
3.0,33522.93,500.02,3.49,0.0,42.0,,,,,,,8.0,2.0,3.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,54398a59-3e46-475d-8731-a9e8b5591507,ML-01533,TRAIN
2.0,,417.59,,1.0,,,,5.77,,,,6.0,0.0,1.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,ebd6983e-8c27-4122-8448-a13f7230128d,ML-01534,TRAIN
3.0,10088.38,551.12,,0.0,,,,8.1,,5.0,,6.0,0.0,2.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,98e61f30-1ebf-4fa7-bad1-afd3fff107e1,ML-01535,TRAIN
3.0,13091.75,768.15,4.04,0.0,,,,10.79,,18.0,,9.0,3.0,2.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,96f366de-39ff-4e48-b4ba-3b7d915cff59,ML-01536,TRAIN
3.0,,613.23,2.24,0.0,,,,14.75,120221.36,12.0,,9.0,3.0,2.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,84bbce19-cae6-4ba6-8884-f3f033b06c63,ML-01537,TRAIN
5.0,13815.44,248.09,1.59,0.0,,,,,26590.72,1.0,,10.0,4.0,1.0,0.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,017f0997-cc68-4482-bd76-ccaa5f143462,ML-01538,TRAIN
4.0,1000.0,,1.67,0.0,,,,7.94,68521.5,9.0,,9.0,3.0,3.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,61943cd5-87d5-4ada-8c16-073e9053d3b1,ML-01539,TRAIN
5.0,,497.93,1.41,1.0,,,,0.0,,,,8.0,2.0,3.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,2c2df456-330c-4f11-9a76-1bbe0f9b8029,ML-01540,TRAIN
2.0,10000.0,205.66,3.04,2.0,12.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,495daae5-920d-4864-8901-04dae9601041,ML-01541,TRAIN
2.0,4789.09,,2.02,0.0,21.0,,,,,,,10.0,4.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,72ca97bf-0997-413d-8c6e-caae3a3b80cd,ML-01542,TRAIN
1.0,3794.02,,,0.0,21.0,,,,,,,6.0,0.0,2.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,c38a9d65-f729-4234-8c29-ed8678d2deb1,ML-01543,TRAIN
3.0,13977.92,,1.98,0.0,6.0,16661.36,,,,,,9.0,3.0,2.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,a1585563-1285-4312-82b4-a433ca6a470e,ML-01544,TRAIN
2.0,17206.46,244.6,1.98,1.0,38.0,,,,,,,10.0,4.0,2.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,42484ad9-a6cc-4491-8be4-2a6598a131ee,ML-01545,TRAIN
1.0,500.0,505.89,2.22,0.0,12.0,,239.96,,,,,7.0,1.0,2.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,6d210dd7-3155-4f41-85e5-8737cb182768,ML-01546,TRAIN
3.0,15764.29,1031.13,3.65,1.0,60.0,,,,,,,7.0,1.0,2.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,47ad5ffe-84db-446b-b552-a58f4d9af580,ML-01547,TRAIN
2.0,11689.71,414.79,1.27,1.0,,,,6.49,,16.0,,11.0,5.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,eba1c5f3-2501-4fb1-ab33-ee9cd93f1d76,ML-01548,TRAIN
2.0,,517.92,2.17,0.0,,,,5.06,,19.0,,9.0,3.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,fb8339f7-b53d-4e7f-8b18-2b2972ec942e,ML-01549,TRAIN
2.0,0.0,246.31,,0.0,,,,7.62,,,,7.0,1.0,1.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,1d73b835-0527-4d61-91c3-52728ee46093,ML-01550,TRAIN
4.0,,,,0.0,,,,,72806.13,,,7.0,1.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,4f25b6af-385f-473c-92bb-cd534df4c84e,ML-01551,TRAIN
4.0,,,1.64,1.0,,,,,,1.0,,8.0,2.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,e0b20c29-e44a-4879-80ff-fca5a15ebca8,ML-01552,TRAIN
4.0,2110.21,556.81,,0.0,,,,,,6.0,,8.0,2.0,3.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,09460156-4ac7-4604-9d13-78f349c912e8,ML-01553,TRAIN
4.0,,611.07,2.49,2.0,,,,0.0,68905.44,7.0,25.0,7.0,1.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,bb5e457e-bd45-4d61-ac6a-4a0e214edf81,ML-01554,TRAIN
3.0,10000.0,755.54,1.78,2.0,20.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,15479550-d081-44fc-b1ef-4379915955c2,ML-01555,TRAIN
1.0,4638.7,513.4,3.1,0.0,33.0,,,,,,,6.0,0.0,2.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,f1947612-df29-497c-a690-a0e4894debf9,ML-01556,TRAIN
2.0,6838.7,279.17,1.63,1.0,19.0,,,,,,,9.0,3.0,1.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,d0daa48d-bde5-4fb6-8fe5-5cdce949e69c,ML-01557,TRAIN
1.0,23535.6,,,1.0,6.0,15349.32,,,,,,8.0,2.0,2.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,fff74e8f-5096-4d80-a03b-2c06b2d794f1,ML-01558,TRAIN
2.0,11731.5,623.92,,1.0,27.0,,,,,,,7.0,1.0,2.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,518fc518-9f06-4fd4-a503-c31c9f5a0ecf,ML-01559,TRAIN
2.0,2279.54,97.23,2.36,0.0,25.0,,61.6,,,,,13.0,7.0,1.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,57162194-f212-4033-9a98-4c42aafe9e1d,ML-01560,TRAIN
3.0,2000.0,,2.29,1.0,23.0,,,,,,,10.0,4.0,1.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,11139afa-73a4-4c3f-84ec-2c30b010d186,ML-01561,TRAIN
3.0,408.84,,2.66,1.0,,,,5.23,,20.0,,10.0,4.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,033a9129-0972-41b4-9e12-ca02139751ee,ML-01562,TRAIN
2.0,,50.0,1.0,0.0,,,,6.49,,16.0,,10.0,4.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,e8f2f9db-918d-46db-9f31-15a51beb3ded,ML-01563,TRAIN
2.0,5805.58,778.73,1.16,1.0,,,,8.66,,,,8.0,2.0,1.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,1221f65e-1407-42f1-ab7c-3dcac0e2448a,ML-01564,TRAIN
4.0,14567.47,50.0,3.37,2.0,,,,11.21,41396.9,1.0,,10.0,4.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,97b149a4-6b25-4bae-92e7-a0bb1d5bc069,ML-01565,TRAIN
5.0,,571.89,2.76,1.0,,,,,10333.5,4.0,,6.0,0.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,5e08880e-b652-405c-ae45-a45fd5c1327a,ML-01566,TRAIN
4.0,,161.35,,1.0,,,,15.6,30600.38,7.0,,7.0,1.0,3.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,4752026d-b69e-47a5-b0d6-8254479f24b4,ML-01567,TRAIN
4.0,19500.36,458.18,1.44,2.0,,,,0.0,,,,7.0,1.0,3.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,0cd111de-3e5b-4356-b782-2bdeb28a3155,ML-01568,TRAIN
3.0,30848.19,651.49,1.69,1.0,23.0,,,,,,,11.0,5.0,2.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,9872b11e-04a4-47c3-a339-3a9798cded9b,ML-01569,TRAIN
1.0,1899.96,392.29,,0.0,22.0,,,,,,,6.0,0.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,5be904da-bde4-4597-8d36-94778070515e,ML-01570,TRAIN
2.0,,257.14,,1.0,38.0,,,,,,,6.0,0.0,2.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,13f9ba65-5d7a-45cd-8fc8-c4de6b0cc45a,ML-01571,TRAIN
1.0,,503.71,4.68,1.0,28.0,14467.49,,,,,,7.0,1.0,2.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,f921b1da-9040-4d3e-9fc9-3eab9ee66e7c,ML-01572,TRAIN
4.0,,404.32,,1.0,44.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,6bf09e36-29e7-4bbb-b65b-90062019f1f9,ML-01573,TRAIN
2.0,8188.31,472.02,,0.0,8.0,,116.56,,,,,7.0,1.0,1.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,e2c1b8df-98e3-4fe4-b4f4-54dae92bf4f7,ML-01574,TRAIN
2.0,30212.64,843.77,2.0,1.0,19.0,,,,,,,7.0,1.0,3.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,1a117da7-4d42-460c-be98-915ebbe614bf,ML-01575,TRAIN
3.0,7194.96,277.61,3.53,0.0,,,,8.0,,,,7.0,1.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,a9728ea6-db80-4926-9846-32d036d2c0c7,ML-01576,TRAIN
3.0,8457.93,,3.28,0.0,,,,7.28,,20.0,,10.0,4.0,1.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,cbfac281-59c5-4d3d-89c1-a08478406155,ML-01577,TRAIN
2.0,12602.89,815.29,2.53,0.0,,,,10.0,,6.0,,10.0,4.0,1.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,b192023c-b37d-4db3-b722-e74530a279cd,ML-01578,TRAIN
3.0,,222.84,1.9,2.0,,,,11.8,48375.63,6.0,,10.0,4.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,3580eeec-0d52-4f3d-a0eb-468d706c1660,ML-01579,TRAIN
5.0,,258.93,1.0,0.0,,,,,16908.14,4.0,,10.0,4.0,2.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,f12a8b13-62e9-48d7-a2bb-ad2098a492dc,ML-01580,TRAIN
5.0,1000.0,558.08,,0.0,,,,7.64,52333.76,4.0,,7.0,1.0,2.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,c749f070-e896-410e-a42a-b4c46ece7d78,ML-01581,TRAIN
4.0,23700.01,530.04,,1.0,,,,,,6.0,18.0,8.0,2.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,77e0dfc4-958c-42c5-baa6-3040c4c3fb56,ML-01582,TRAIN
3.0,,767.74,3.04,1.0,19.0,,,,,,,10.0,4.0,2.0,1.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,c59cab15-f44b-458a-93d2-49a60b8fe2fc,ML-01583,TRAIN
1.0,5647.82,,2.64,0.0,25.0,,,,,,,9.0,3.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,c78c9ab7-6676-4547-a8bb-f7f04bb4033a,ML-01584,TRAIN
2.0,5217.18,688.18,3.07,1.0,20.0,,,,,,,9.0,3.0,1.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,84733568-d758-4913-800f-7ad9aed5d62f,ML-01585,TRAIN
4.0,20994.34,637.95,4.03,1.0,17.0,25289.06,,,,,,9.0,3.0,2.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,27894152-7cf4-4400-8bb8-a6f805589ead,ML-01586,TRAIN
3.0,24966.8,433.25,2.07,3.0,49.0,,,,,,,12.0,6.0,2.0,0.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,9b4ef9cb-0bf0-4be6-9b1e-f6e0d1f5419e,ML-01587,TRAIN
2.0,,464.38,,0.0,9.0,,123.14,,,,,6.0,0.0,1.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,96c60025-b858-4fab-a957-937f50b77848,ML-01588,TRAIN
3.0,34876.72,919.07,2.85,0.0,38.0,,,,,,,9.0,3.0,1.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,0fd7c5eb-2a08-4d5e-9438-5297760c672c,ML-01589,TRAIN
2.0,7547.28,297.56,2.89,0.0,,,,5.55,,27.0,,10.0,4.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,996c9a31-5476-4a3a-a1e0-560adcff0953,ML-01590,TRAIN
1.0,6862.59,595.57,2.15,1.0,,,,7.49,,30.0,,12.0,6.0,2.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,158e9407-b847-4a5a-bdd9-72e3b9720629,ML-01591,TRAIN
3.0,1550.89,567.99,1.85,1.0,,,,7.54,,,,6.0,0.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,f188579e-8942-4aee-a9f7-5b1eab477add,ML-01592,TRAIN
4.0,11663.65,301.76,1.49,2.0,,,,11.26,77228.05,10.0,,11.0,5.0,2.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,0974d545-6fe0-4eb2-81b5-8fe6a094cbc2,ML-01593,TRAIN
4.0,6510.16,,,0.0,,,,,,5.0,,6.0,0.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,856d28f9-bc79-4787-90e1-e156889b5915,ML-01594,TRAIN
4.0,33095.88,50.0,2.27,1.0,,,,9.15,39611.0,11.0,,9.0,3.0,3.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,efcd8335-8661-4929-bb5d-5f3b3506c1ca,ML-01595,TRAIN
4.0,11929.82,510.53,2.91,1.0,,,,0.0,60638.87,3.0,18.0,9.0,3.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,19d21437-8f17-481c-9951-1049fd9c531a,ML-01596,TRAIN
3.0,22460.44,,3.57,2.0,32.0,,,,,,,7.0,1.0,1.0,1.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,124d1713-0b85-4dcb-a418-8475c431b93b,ML-01597,TRAIN
2.0,6736.92,167.88,2.67,0.0,29.0,,,,,,,12.0,6.0,2.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,73d06c95-5322-40fe-bdfd-9fd37c99f071,ML-01598,TRAIN
1.0,1292.14,801.81,2.57,2.0,41.0,,,,,,,7.0,1.0,1.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,f91344fa-6e4c-4735-a751-83bf16ee5e82,ML-01599,TRAIN
2.0,32076.76,507.1,2.78,2.0,29.0,19099.0,,,,,,9.0,3.0,2.0,1.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,d83a468a-b9a2-4107-a016-28b2f57cbcdb,ML-01600,TRAIN
3.0,15884.21,,1.0,2.0,26.0,,,,,,,10.0,4.0,3.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,9fbc3bb2-cc65-4dcb-a7d7-71951fb32089,ML-01601,TRAIN
2.0,2554.75,,,0.0,23.0,,171.25,,,,,7.0,1.0,2.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,8fab89da-4605-4729-bfb8-d283124507e4,ML-01602,TRAIN
3.0,47279.53,749.65,,0.0,37.0,,,,,,,7.0,1.0,3.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,d6c5d257-0c9f-4359-ac1d-7bd0eaf8c85e,ML-01603,TRAIN
3.0,,308.02,3.21,1.0,,,,6.27,,13.0,,7.0,1.0,1.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,eba2ee43-5c43-4d3d-91c3-6607f5a1db39,ML-01604,TRAIN
2.0,4659.21,327.29,3.09,1.0,,,,5.59,,35.0,,12.0,6.0,2.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,4189b7d0-b31a-4004-b4ae-cfbe89e2223c,ML-01605,TRAIN
3.0,11513.75,,1.8,0.0,,,,,,,,7.0,1.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,e1462d88-ea90-4f8c-8ffe-b9ae8d260c54,ML-01606,TRAIN
4.0,1153.74,305.27,2.27,0.0,,,,6.39,78258.04,,,7.0,1.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,e8ce99c0-09f7-47cb-b9e8-db6c9380ff7d,ML-01607,TRAIN
4.0,8522.28,622.23,2.37,0.0,,,,,,,,8.0,2.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,422bb768-4aa4-4aa3-bdfd-44b1af121966,ML-01608,TRAIN
4.0,3554.97,421.84,1.63,1.0,,,,4.16,58561.27,3.0,,9.0,3.0,3.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,f707adf9-1234-475d-8985-d31b7cef7d60,ML-01609,TRAIN
4.0,500.0,528.27,3.47,2.0,,,,0.0,79196.22,2.0,29.0,10.0,4.0,2.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,33b704e8-c92f-4908-8c07-2aa31e95273f,ML-01610,TRAIN
3.0,10000.0,454.12,3.3,1.0,27.0,,,,,,,11.0,5.0,2.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,cf57d325-e92d-4fef-b250-dc180e39c2bf,ML-01611,TRAIN
1.0,4256.62,343.72,1.41,0.0,12.0,,,,,,,9.0,3.0,1.0,1.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,2a95dfac-1bea-4971-9a7f-22842648fef3,ML-01612,TRAIN
2.0,6202.68,392.97,4.01,1.0,38.0,,,,,,,8.0,2.0,1.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,30d40bc5-2dce-41e0-9cfd-9217a68cf7f2,ML-01613,TRAIN
3.0,24702.74,439.82,2.33,0.0,39.0,28913.79,,,,,,8.0,2.0,1.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,1526778c-40e9-487d-94e3-57a0a38c2160,ML-01614,TRAIN
3.0,9960.88,181.62,2.62,1.0,50.0,,,,,,,11.0,5.0,3.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,695fdcc5-55e1-4a39-80cb-7db020ed5110,ML-01615,TRAIN
2.0,7361.67,711.66,1.21,1.0,21.0,,73.79,,,,,11.0,5.0,2.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,3298c8c1-1b2d-4f84-94b4-191ec493c565,ML-01616,TRAIN
3.0,55170.04,565.2,2.84,1.0,38.0,,,,,,,12.0,6.0,2.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,dc3b39ce-6af5-45d3-8dc0-e15b8aca12a0,ML-01617,TRAIN
3.0,8678.03,430.32,3.21,1.0,,,,,,37.0,,8.0,2.0,2.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,8e2f69db-d9e1-42c0-b1d3-a624d3c4ba65,ML-01618,TRAIN
2.0,5842.07,586.92,2.71,1.0,,,,4.0,,12.0,,10.0,4.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,d00d4664-e9da-4b12-8253-cb3302346119,ML-01619,TRAIN
2.0,8055.46,726.95,2.41,1.0,,,,6.53,,23.0,,10.0,4.0,1.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,8e0843b3-c8d8-4ec4-ba69-de18a67ed87c,ML-01620,TRAIN
3.0,15808.11,206.5,2.58,1.0,,,,17.08,96707.81,7.0,,11.0,5.0,2.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,0206c91a-7fb2-481d-997a-70bc1777c2bf,ML-01621,TRAIN
