record_id,party_ref,session_id,situation_id,segment_id,suggestion_id,product_type,CHAR_P1A_I1_age_band,CHAR_P1B_I1_vulnerability,CHAR_P1C_I1_employment,CHAR_F2A_I1_monthly_surplus,CHAR_F2B_I1_savings_balance,CHAR_F2I_I1_has_investment,CHAR_F2G_I1_high_cost_debt,CHAR_F2H_I1_financial_hardship,CHAR_F2J_I1_isa_sub_this_year,CHAR_F2K_I1_within_90d_tax_yr,CHAR_F2L_I1_account_tenure_mo,CHAR_F2M_I1_lump_sum,CHAR_F2N_I1_months_inactive,CHAR_F2O_I1_regular_saving,CHAR_F2P_I1_consec_months,CHAR_F2Q_I1_days_to_maturity,CHAR_F2R_I1_reinvest_instr,CHAR_P2A_I1_contrib_pct,CHAR_P2B_I1_active_dc,CHAR_P2C_I1_shortfall_flag,CHAR_P2D_I1_yrs_to_ret,CHAR_P2E_I1_default_fund,CHAR_P2F_I1_no_selection,CHAR_P2G_I1_recent_engage,CHAR_P2H_I1_life_event,CHAR_P2I_I1_access_plan,CHAR_P2J_I1_in_drawdown,CHAR_P2K_I1_db_transfer,CHAR_P2L_I1_pot_value,CHAR_P2M_I1_annuity_interest,CHAR_P2N_I1_months_review,CHAR_P2O_I1_cash_drag,CHAR_P2P_I1_recent_adviser,CHAR_B3A_I1_risk_appetite,CHAR_B3B_I1_invest_exp,CHAR_B3C_I1_channel,ml_confidence,ml_model_version,gap_fill_turns,graph_completeness,fca_ref,rule_R_001_outcome,rule_R_002_outcome,rule_R_003_outcome,rule_R_004_outcome,rule_R_005_outcome,rule_R_006_outcome,rule_R_007_outcome,rule_R_008_outcome,rule_R_009_outcome,rule_R_010_outcome,rule_R_011_outcome,rule_R_012_outcome,gate_disposition
e80ba2a2-ce70-47c3-b412-992b2f0abb09,PARTY-01438,7b0dbb7f-69d4-4203-b6ff-cbfca9ba16bc,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,3,False,1,831.23,7763.48,False,False,False,,,12,,,,,,,6.73,True,,28.0,,,,True,,,,,,,,,3.8,1,0,0.95,2.0.0,3,0.89,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
8ea71f92-51f4-44d5-8897-1109180a9395,PARTY-01439,19b557db-fa8e-4d63-b3c7-d8532a0701cb,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,3,813.11,17277.91,False,False,False,,,48,,,,,,,10.22,True,,12.0,,,,,False,False,False,81925.4,,,,,1.85,1,1,0.81,2.0.0,6,0.87,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
25cb6768-1ebd-45f7-a636-e49bfb2c7a34,PARTY-01440,eb8cd264-e02c-44a5-bcb2-17caa4388780,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,5,False,1,262.32,12859.27,False,False,False,,,48,,,,,,,,True,,1.0,,,,,False,False,False,18558.57,,,,,2.05,1,1,0.86,2.0.0,3,0.94,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c4eddc7d-fe43-496d-b4c7-f415ccf58b85,PARTY-01441,985ac8bf-74ed-46e7-a686-837150f4bed8,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,356.8,14393.65,False,False,False,,,38,,,,,,,15.33,True,,0.0,,,,,,,False,53985.81,True,,,,1.81,0,0,0.78,2.0.0,2,0.95,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
107af6e6-e606-4aa2-92de-9034d83ddbbb,PARTY-01442,580f119d-24dd-4a2f-a85e-a543f3ada97f,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,3,745.83,11364.81,False,False,False,,,21,,,,,,,0.0,True,,1.0,,,,,,True,,46437.83,,21.0,True,False,2.32,1,0,0.52,2.0.0,6,0.94,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
40bc10e5-e2f7-4b88-afba-c26e79021e16,PARTY-01443,c3736a9e-e3c9-4d39-8bd1-8467fc0a8f1a,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,1,False,2,802.6,30789.32,False,False,False,,,25,,,,,,,,,,,,,,,,,,,,,,,3.3,2,0,0.86,2.0.0,1,0.96,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
63830668-1abc-40df-843b-6196baf23203,PARTY-01444,d0401701-dcf2-4349-a9f1-027518f8faef,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,2,False,1,270.39,6904.66,False,False,False,,,19,,,,,,,,,,,,,,,,,,,,,,,2.26,0,0,0.88,2.0.0,4,0.95,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
28291f05-aaf6-4f79-a67e-db8b94972e10,PARTY-01445,846f95bf-c792-4376-b82e-ff51f95408ff,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,3,True,1,694.06,2231.0,False,False,False,False,True,18,,,,,,,,,,,,,,,,,,,,,,,1.99,1,1,0.77,2.0.0,4,0.96,PS25/22-§SIT-INV-003,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
71b8cf97-c703-446a-854f-c324b5fbf4c8,PARTY-01446,05d3e15b-1585-44d5-8ff2-8e33281f5766,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,2,False,2,704.61,26288.96,False,False,False,,,18,10283.88,,,,,,,,,,,,,,,,,,,,,,2.92,1,0,0.98,2.0.0,2,0.97,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
23317fb5-c3a8-4142-acc2-da9fbd91f667,PARTY-01447,6548792f-491d-4470-a78a-a2a36e29861a,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,4,False,3,532.04,16827.29,True,False,False,,,32,,14.0,,,,,,,,,,,,,,,,,,,,,1.97,1,0,0.85,2.0.0,3,0.92,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
dcf0b96e-567a-4ef2-9bf9-9c7f12913f30,PARTY-01448,210707dc-9061-45a5-ae81-d38a6e286c65,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,False,2,197.84,500.0,False,False,False,,,29,,,118.48,8.0,,,,,,,,,,,,,,,,,,,2.22,0,0,0.88,2.0.0,3,0.96,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
08667626-0ebe-478f-a3c2-76c1fa1d88db,PARTY-01449,47fdb284-d0d8-4112-9ac0-043dad7d0293,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,True,2,100.0,58444.74,False,False,False,,,37,,,,,40.0,False,,,,,,,,,,,,,,,,,2.88,1,0,0.9,2.0.0,3,0.96,PS25/22-§SIT-SD-001,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
39ebfefa-8273-4ec2-8d2e-8fda072951c9,PARTY-01450,ea6e9744-6124-4976-bcd7-e5b4b566efe4,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,431.8,2280.89,False,False,False,,,57,,,,,,,6.56,True,True,16.0,,,,,,,,,,,,,2.28,1,1,0.88,2.0.0,3,0.95,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1066a934-adfe-4f66-a78d-066be95f6b33,PARTY-01451,91535647-8d0a-497f-8141-d7bbcef01f68,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,2,False,1,50.0,2879.17,False,False,False,,,44,,,,,,,7.28,True,,29.0,True,True,False,,,,,,,,,,2.27,0,1,0.95,2.0.0,5,0.98,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
45454c01-a018-4367-8e4c-9c05ef4a44db,PARTY-01452,80896201-6e7d-4646-b4a4-0caa25219696,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,1,True,2,794.55,7089.38,False,False,False,,,38,,,,,,,5.22,True,,33.0,,,,True,,,,,,,,,1.87,1,0,0.75,2.0.0,3,0.85,PS25/22-§SIT-PEN-003,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
019b226d-2957-45de-a2eb-c669d0ff7b51,PARTY-01453,8cdd124e-91fd-4b3b-b174-008d63e0a03e,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,3,False,3,423.99,1000.0,False,False,False,,,48,,,,,,,7.31,True,,14.0,,,,,False,False,False,28865.93,,,,,2.74,2,1,0.43,2.0.0,7,0.96,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
46ae6c53-98c6-4bce-b3e7-bcb810ad7be5,PARTY-01454,41bf8fb4-7273-46cc-8120-42698006e6b2,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,3,266.96,4195.43,False,False,False,,,33,,,,,,,,True,,5.0,,,,,False,False,False,12684.32,,,,,1.0,0,1,0.8,2.0.0,5,0.93,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
caca775e-e22c-4ad2-ad15-e2e1d98e11b4,PARTY-01455,3e9cf053-f1e5-487b-87c0-3341f94ec239,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,260.11,29486.27,False,False,False,,,35,,,,,,,11.73,True,,3.0,,,,,,,False,38961.27,True,,,,2.66,0,1,0.91,2.0.0,3,0.92,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
db6fe087-4978-4cd3-ba7e-f3ffa8948826,PARTY-01456,975225ed-8df4-4ba2-84b2-d0b57ff6369c,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,5,False,3,321.77,4775.33,False,False,False,,,66,,,,,,,0.0,True,,3.0,,,,,,True,,50093.41,,24.0,True,False,2.47,1,0,0.87,2.0.0,5,0.99,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
d0135cf0-ac69-4c0d-ae7a-828d08d00723,PARTY-01457,8a453314-5e62-4203-8123-7d58901f236a,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,3,False,1,551.7,36283.97,False,False,False,,,38,,,,,,,,,,,,,,,,,,,,,,,3.62,0,1,0.92,2.0.0,4,1.0,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
bb6098bb-72d8-490e-956b-67b249c42340,PARTY-01458,56867713-f884-4457-b37f-c4a1abc73041,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,False,1,347.82,4527.73,False,False,False,,,3,,,,,,,,,,,,,,,,,,,,,,,3.16,0,0,0.81,2.0.0,4,0.88,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
5b004a06-c159-488c-9b3d-f7cc1b5782a9,PARTY-01459,c66b6ac4-0f3e-4c10-8b4f-6e85ffc7fbc8,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,3,False,1,222.81,5083.03,False,False,False,False,True,17,,,,,,,,,,,,,,,,,,,,,,,2.65,2,0,0.92,2.0.0,2,0.9,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
dfe11da9-25ef-4630-90b2-a2b9e598e2d2,PARTY-01460,d7baabfd-6663-474a-b85d-424e1c502442,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,3,False,1,965.69,6429.36,False,False,False,,,20,33757.86,,,,,,,,,,,,,,,,,,,,,,4.78,2,0,0.81,2.0.0,2,0.96,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
f440e28c-ca3c-4b4b-8135-374b7aa9cdee,PARTY-01461,32a89662-7564-460b-96eb-26a2c18d64be,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,2,False,1,498.89,24395.36,True,False,False,,,20,,26.0,,,,,,,,,,,,,,,,,,,,,1.98,1,1,0.89,2.0.0,6,0.95,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
4e609a17-ad7d-4977-984f-411c2c373c7c,PARTY-01462,a1da42b6-8952-445d-a770-978382e30b7e,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,False,2,354.03,6564.05,False,False,False,,,18,,,181.67,6.0,,,,,,,,,,,,,,,,,,,1.59,0,0,0.79,2.0.0,3,0.88,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
4a27df0a-f412-43e5-ad82-7e21fe59fb4a,PARTY-01463,53044d31-e169-4f7a-9ce6-2939b02a812a,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,False,1,1143.9,15186.39,False,False,False,,,20,,,,,33.0,False,,,,,,,,,,,,,,,,,3.85,0,0,0.86,2.0.0,3,0.99,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
d99d9a6e-95b0-4136-b170-cf9f9535ce11,PARTY-01464,1958f739-f851-4a2d-9672-5ac1c3bc5a32,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,3,True,1,526.57,2670.64,False,False,False,,,42,,,,,,,3.96,True,True,17.0,,,,,,,,,,,,,3.65,1,0,0.58,2.0.0,4,0.86,PS25/22-§SIT-PEN-001,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
5af20a41-c491-4e62-9c2c-5aa8dfa21f04,PARTY-01465,0ca9adb1-b4f0-45db-b2ff-dac350f6cee4,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,1,False,2,369.09,248.77,False,False,False,,,32,,,,,,,11.53,True,,23.0,True,True,False,,,,,,,,,,2.45,0,1,0.81,2.0.0,1,0.89,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
60b5f678-7bc7-444c-b176-83f23f04ce5d,PARTY-01466,caf5d94d-c5e2-4b06-94ea-66633c6a2138,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,1,False,1,626.78,2138.84,False,False,False,,,33,,,,,,,10.94,True,,33.0,,,,True,,,,,,,,,3.12,1,1,0.86,2.0.0,5,0.99,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c5ffce0d-37f0-4a4d-9c9d-961b90731299,PARTY-01467,03d1b12c-35de-4b70-b814-95c4a286d74d,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,3,False,3,391.08,9650.37,False,False,False,,,41,,,,,,,10.96,True,,4.0,,,,,False,False,False,50031.51,,,,,2.97,1,1,0.88,2.0.0,4,0.93,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c3ee043d-0771-42ac-84b4-5eaf3e056d4b,PARTY-01468,402eb9f0-7a00-4a04-ae22-59d6cee976fb,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,1,499.47,10138.05,False,False,False,,,64,,,,,,,,True,,4.0,,,,,False,False,False,30000.0,,,,,2.97,0,0,0.86,2.0.0,2,0.93,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
dabe1ca7-5c8c-4df1-a542-448743d01fe7,PARTY-01469,cbf5dae8-b47e-4c35-97ce-7b31ed860996,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,273.95,37882.66,False,False,False,,,22,,,,,,,5.1,True,,4.0,,,,,,,False,23936.02,True,,,,1.0,0,0,0.83,2.0.0,2,0.94,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0788a834-06ac-4e6a-9740-d9b4424d1f87,PARTY-01470,6cebaea6-51d2-48a6-87c0-faea3e7570d5,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,3,399.03,18113.93,False,False,False,,,74,,,,,,,0.0,True,,3.0,,,,,,True,,61766.29,,22.0,True,False,2.58,2,0,0.89,2.0.0,5,0.86,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0dee4083-999f-4809-bdb4-11e146895222,PARTY-01471,ef4cd018-185b-4269-8b4e-5864cf3d03a4,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,544.74,16729.92,False,False,False,,,15,,,,,,,,,,,,,,,,,,,,,,,3.45,1,1,0.82,2.0.0,1,0.97,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
73d61503-7b19-43aa-9a1d-1d47ed3fed76,PARTY-01472,2ea35f7c-b878-44c0-9d86-e1881e45a015,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,2,False,1,242.82,5546.23,False,False,False,,,27,,,,,,,,,,,,,,,,,,,,,,,1.07,0,0,0.78,2.0.0,3,0.94,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
1b183c94-4177-4e68-8e81-0d4699c8bd22,PARTY-01473,9b25fbb3-bc77-441d-8cd9-8d0e8e47b82c,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,2,667.77,5336.31,False,False,False,False,True,27,,,,,,,,,,,,,,,,,,,,,,,2.51,0,1,0.79,2.0.0,2,0.89,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
9d12e7f8-83a8-4018-a0a0-2443a94f185d,PARTY-01474,4ba2795c-0a62-4cf3-be7c-9d1e8fc6d08f,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,2,False,3,237.68,15580.76,False,False,False,,,13,11308.01,,,,,,,,,,,,,,,,,,,,,,2.44,2,1,0.8,2.0.0,4,0.93,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1982ffe8-6847-4e53-bba1-e0395a1dcfdf,PARTY-01475,e73d91e7-14ac-46d3-9f3e-2560461d58be,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,3,False,1,368.86,26987.06,True,False,False,,,16,,25.0,,,,,,,,,,,,,,,,,,,,,3.99,3,0,0.55,2.0.0,3,1.0,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
321c218d-2785-49b1-9da4-668d40dedaba,PARTY-01476,4ea5f287-9d0f-493a-957a-75410bab082f,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,False,2,321.76,3289.42,False,False,False,,,12,,,196.6,7.0,,,,,,,,,,,,,,,,,,,2.28,0,0,0.78,2.0.0,4,0.89,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
7ab16f9a-39b3-47f1-8705-c9cc9a3f2bd4,PARTY-01477,bdf2cfc2-caf3-4f41-ae0c-1db93961c018,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,True,3,1017.09,43808.27,False,False,False,,,47,,,,,28.0,False,,,,,,,,,,,,,,,,,2.23,1,0,0.92,2.0.0,3,0.97,PS25/22-§SIT-SD-001,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
35900d63-974d-4007-b080-353ef5d3ba15,PARTY-01478,bf09d721-0cad-45c4-9b69-22bd3f729b4c,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,3,False,1,325.0,2817.22,False,False,False,,,14,,,,,,,5.3,True,True,32.0,,,,,,,,,,,,,1.66,1,1,0.95,2.0.0,3,1.0,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
88241d93-a379-4df9-9bf5-894d3db3e7b3,PARTY-01479,308a8794-a676-4adf-80a0-848fe4cd292b,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,1,False,1,770.71,1269.45,False,False,False,,,25,,,,,,,10.68,True,,23.0,True,True,False,,,,,,,,,,3.02,1,0,0.79,2.0.0,4,0.9,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
430d3248-032a-4a7f-807b-d82adc037d83,PARTY-01480,f51bf62a-978f-43c8-8db3-5ff7480847af,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,1,False,1,595.71,6213.38,False,False,False,,,40,,,,,,,9.75,True,,29.0,,,,True,,,,,,,,,1.55,0,0,0.96,2.0.0,6,0.93,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1aa5718b-eac8-4475-9b5a-4195533a9006,PARTY-01481,249b5910-6a6b-4f67-9580-9827405c30e1,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,3,False,3,407.63,35141.42,False,False,False,,,48,,,,,,,8.15,True,,6.0,,,,,False,False,False,13704.72,,,,,3.29,2,0,0.86,2.0.0,7,0.97,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
530e75e9-e62b-4c3f-9d5d-f2eff8df2c09,PARTY-01482,331777fc-6a00-4ac3-b069-b74fc965115c,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,3,186.35,3632.1,False,False,False,,,23,,,,,,,,True,,4.0,,,,,False,False,False,13690.51,,,,,2.76,0,1,0.88,2.0.0,3,0.89,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1f5ef968-af23-4e44-862f-996d930f34f0,PARTY-01483,8a24cdd5-caae-43cc-80cf-8235766445ef,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,True,2,360.65,33532.76,False,False,False,,,35,,,,,,,11.85,True,,9.0,,,,,,,False,51813.9,True,,,,2.63,1,0,0.9,2.0.0,6,0.95,PS25/22-§SIT-DEC-003,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
39475b50-6748-4009-abb1-dda3dfc8dca8,PARTY-01484,5ddbe201-75ec-4610-aae6-276d91b5bcf0,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,2,245.12,500.0,False,False,False,,,70,,,,,,,0.0,True,,0.0,,,,,,True,,77375.93,,26.0,True,False,2.93,1,0,0.84,2.0.0,2,0.96,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
743435d0-30ee-4be9-8070-dbabf150b63e,PARTY-01485,2b2f19e9-7197-4c4c-af13-26b21ec78965,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,3,937.71,18503.1,False,False,False,,,18,,,,,,,,,,,,,,,,,,,,,,,2.61,1,0,0.95,2.0.0,1,0.99,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
742086f3-0cce-460d-9c13-66fd9650ce60,PARTY-01486,f87c902c-3d05-4868-ab34-90c6578ca4b8,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,False,1,278.6,13967.67,False,False,False,,,19,,,,,,,,,,,,,,,,,,,,,,,1.7,0,0,0.48,2.0.0,4,0.95,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,GATE,PASS,PASS,PASS,SUPPRESS
95149a17-36e9-4641-8a1e-e0714319365e,PARTY-01487,4cf2a007-07c2-4b4f-8937-da113f2a6bad,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,1,174.57,3479.2,True,False,False,False,True,15,,,,,,,,,,,,,,,,,,,,,,,3.11,2,0,0.87,2.0.0,3,0.99,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
